workId,workTitle,Author,Century
L2928,historia Apollonii versus inserti,Anonymous,CE 6?
L2929,Historia Apollonii regis Tyri recensio A,Anonymous,CE 6?
L2930,Historia Apollonii regis Tyri (recensio B),Anonymous,CE 6?
L2931,Historia Augusta,Scriptores Historiae Augustae,CE 5
L2932,Historia Henoch et Eliae,Historia Henoch et Eliae,
L2933,Ilias Latina,Homerus Latinus,BCE 1-CE 1
L2934,Vita Hilarii Arelatensis versus inserti,Honoratus Massiliensis,CE 5
L2935,Cosmographia,Honorius Iulius,
L2936,Epistula ad milites Pampilonenses,Honorius I,CE 7
L2937,Vita Hilarii,Honoratus Massiliensis,CE 5
L2938,Rescriptum ad Iordanem [episcopum contra epistulas Senecae],Honorius Scholasticus,CE 6
L2939,Carmina,Horatius Flaccus Quintus,BCE 1
L2940,Carmen Saeculare,Horatius Flaccus Quintus,BCE 1
L2941,Epodi,Horatius Flaccus Quintus,BCE 1
L2942,Sermones,Horatius Flaccus Quintus,BCE 1
L2943,Epistula Prima,Horatius Flaccus Quintus,BCE 1
L2944,Epistula altera,Horatius Flaccus Quintus,BCE 1
L2945,Ars Poetica,Horatius Flaccus Quintus,BCE 1
L2946,ignoti uersus Hor. sat. 1 10 praemissi,Q. Horatius Flaccus pseudo,
L2947,Opusculum I,Hormisdas I Papa,CE 6
L2948,Epistulae et Decreta,Hormisdas I Papa,CE 6
L2949,Appendix ad Epistulam,Hormisdas I Papa,CE 6
L2950,Pro C. Rabirio,Hortensius Hortalus Quintus,BCE 1
L2951,Pro Cornelio Sulla,Hortensius Hortalus Quintus,BCE 1
L2952,Pro C. Verre,Hortensius Hortalus Quintus,BCE 1
L2953,Carmina,Hortensius Hortalus Quintus,BCE 1
L2954,Annales,Hortensius Hortalus Quintus,BCE 1
L2955,Incertae Sedis,Hortensius Hortalus Quintus,BCE 1
L2956,Medea,Hosidius Geta,CE 2
L2957,Bellum Histricum,Hostius,BCE 2
L2958,De agricultura,Hyginus Gaius Iulius,BCE 1-CE 1
L2959,De familiis Troianis,Hyginus Gaius Iulius,BCE 1-CE 1
L2960,De vita rebusque inlustrium virorum,Hyginus Gaius Iulius,BCE 1-CE 1
L2961,Exempla,Hyginus Gaius Iulius,BCE 1-CE 1
L2962,De Urbibus Italicis,Hyginus Gaius Iulius,BCE 1-CE 1
L2963,Cinnae Propempticon,Hyginus Gaius Iulius,BCE 1-CE 1
L2964,De Virgilio libri,Hyginus Gaius Iulius,BCE 1-CE 1
L2965,De Proprietatibus deorum,Hyginus Gaius Iulius,BCE 1-CE 1
L2966,De diis penatibus,Hyginus Gaius Iulius,BCE 1-CE 1
L2967,Historica,Hyginus Gaius Iulius,BCE 1-CE 1
L2968,De astronomia,Hyginus Astronomus,CE 2?
L2969,Fabulae,Hyginus myth.,CE 2
L2970,De Limitibus,Hyginus Gromaticus,CE 2
L2971,De Condicionibus Agrorum,Hyginus Gromaticus,CE 2
L2972,De Generibus Controversiarum,Hyginus Gromaticus,CE 2
L2973,Constitutio Limitum,Hyginus Gromaticus,CE 2
L2974,De munitionibus castrorum,Hyginus Gromaticus,CE 2
L2975,,Hypsicrates,BCE 1
L2976,Ordo Romanus XIV,Iacobus Caietanus,
L2977,Vita Pelagiae,Iacobus Diaconus; Eustochius interpres,
L2978,Epistula ad abbetem Valentinum,Ianuarius -Presbyter,CE 5
L2979,Epitoma,Ianuarius Nepotianus,CE 5
L2980,Chronicon,Idatius Aquae Flaviensis,CE 5
L2981,Chronicon 2,Idatius Aquae Flaviensis,CE 5
L2982,Descriptio consulum,Idatius Aquae Flaviensis,CE 5
L2983,Neaera,Licinius Imbrex,BCE 3-2
L2984,comoediae fragmentum,Licinius Imbrex,BCE 3-2
L2985,Res Gestae,Imperator Caesar Augustus,BCE 1 - CE 1
L2986,De vita sua / De memoria vitae suae / Commemoratio vitae suae,Imperator Caesar Augustus,BCE 1 - CE 1
L2987,Carmina,Imperator Caesar Augustus,BCE 1 - CE 1
L2988,Dicta et apophthegmata,Imperator Caesar Augustus,BCE 1 - CE 1
L2989,Edicta,Imperator Caesar Augustus,BCE 1 - CE 1
L2990,Epistulae,Imperator Caesar Augustus,BCE 1 - CE 1
L2991,Incerta,Imperator Caesar Augustus,BCE 1 - CE 1
L2992,Opera Historica fragmenta,Imperator Caesar Augustus,BCE 1 - CE 1
L2993,Laudatio funebris M. Claudii Marcelli,Imperator Caesar Augustus,BCE 1 - CE 1
L2994,incerti odiarum,anonymous,CE 2
L2995,Epistolae et Decreta,Innocentius I,CE 5
L2996,Epistolae,Innocentius I,CE 5
L2997,Decreta,Innocentius I,CE 5
L2998,Verba Seniorum,Ioannes Subdiaconus Incertus,
L2999,Epistolae,Ioannes IV,CE 7
L3000,Epistola ad Senarium Virum Illustrem,Ioannes Diaconus,
L3001,Pratum Spirituale,Ioannes Moschus,CE 6
L3002,Prologus,Iohannes Moschus,CE 6
L3003,Diploma,Ioannes XIX,CE 11
L3004,Epistola,Iohannes Arelatensis,CE 6
L3005,Chronicon,Iohannes Biclarensis,CE 6-7
L3006,Interpretatio XXVI Homiliarum,Iohannes Chrysostomus,CE 4
L3007,De reparatione lapsi,Iohannes Chrysostomus,CE 4
L3008,De Consolatione Mortuorum,Ioannes Chrysostomus (Incertus),
L3009,COMMENTARII IN EPISTOLAS SANCTI PAULI,Ioannes Diaconus,CE 6
L3010,De Ecclesia Lateranensis,Ioannes Diaconus,CE 6
L3011,Precationes,Ioannes Fiscamnensis,CE 11
L3012,Libellus fidei,Ioannes Maxentius,CE 6
L3013,Capitula contra Nestorianos et Pelagianos,Ioannes Maxentius,CE 6
L3014,Professio brevissima catholicae fidei,Ioannes Maxentius,CE 6
L3015,Brevissima adunationis ratio Verbi Dei ad propriam carnem,Ioannes Maxentius,CE 6
L3016,Responsio contra Acephalos,Ioannes Maxentius,CE 6
L3017,Dialogus contra Nestorianos,Ioannes Maxentius,CE 6
L3018,Responsio adversus epistulam Hormisdae praemissa epistula 124 Hormisdae papae,Ioannes Maxentius,CE 6
L3019,Epistula seu liber Petri diaconi et aliorum qui in causa fidei a Graecis ex Oriente Romam missi fuerunt De incarnatione et gratia D. N. I. C. ad Fulgentium et alios episcopos Africae,Ioannes Maxentius (Spuria),CE 6
L3020,Rescriptum episcoporum ad Scythos monachos,Ioannes Maxentius (Spuria),CE 6
L3021,Capitula S. Augustini in urbem Romam transmissa,Ioannes Maxentius (Spuria),CE 6
L3022,Homilia de assumptione B. Mariae,Iohannes ep. Aretino,
L3023,Epistolae,Iohannes I,CE 6
L3024,Epistolae,Iohannes II,CE 6
L3025,Appendix,Iohannes II (Incertus),
L3026,Epistola I,Iohannes III,CE 6
L3027,Epistola II,Iohannes III,CE 6
L3028,Vita S. Gregorii Magni,Iohannes Hymonides Diaconus,CE 9
L3029,Liber de dormitione,Liber de dormitione,
L3030,vita Coumbani 1 2,Ionas Bobiensis,CE 7
L3031,versus in festivitate,Ionas Bobiensis,CE 7
L3032,hymnus,Ionas Bobiensis,CE 7
L3033,De Summa Temporum vel Origine Actibus Romanorum,Iordanes,CE 6
L3034,Getica,Iordanes,CE 6
L3035,De Origine et Rebus Gestis Gothorum,Iordanus Lemoviclensis,
L3036,Liber Nominum Hebraicorum,Flavius Iosephus/Hieronymus Stridonensis/Auctor Incertus,
L3037,De trinitate et incarnatione sue Fides Isatis,Isaac Iudaeus,
L3038,Expositio fidei catholicae,Isaac Iudaeus,
L3039,Dedicatio historiarum Gothorum Vandalorum Sueborum ad Sisenandum regem,Isidorus Hispalensis,CE 6
L3040,Appendix VII: Ad Lectorem,Isidorus Hispalensis,CE 6
L3041,Appendix VI:  Praefatio collectionis canonum,Isidorus Hispalensis,CE 6
L3042,Allegoriae quaedam Sacrae Scripturae,Isidorus Hispalensis,CE 6
L3043,Chronica maiora,Isidorus Hispalensis,CE 6
L3044,De ecclesiasticis officiis,Isidorus Hispalensis,CE 6
L3045,De fide catholica contra Iudaeos,Isidorus Hispalensis,CE 6
L3046,De natura rerum,Isidorus Hispalensis,CE 6
L3047,De ortu et obitu patrum,Isidorus Hispalensis,CE 6
L3048,De viris illustribus,Isidorus Hispalensis,CE 6
L3049,Dedicatio historiarum ad Sisenandum,Isidorus Hispalensis,CE 6
L3050,Differentiarum appendix,Isidorus Hispalensis,CE 6
L3051,Differentiarum sive de proprietate sermonum,Isidorus Hispalensis,CE 6
L3052,Epistulae,Isidorus Hispalensis,CE 6
L3053,Historia de regibus Gothorum Vandalorum et Suevorum,Isidorus Hispalensis,CE 6
L3054,In libros Veteris ac Novi Testamenti proemia,Isidorus Hispalensis,CE 6
L3055,In librum quartum Regum,Isidorus Hispalensis,CE 6
L3056,Liber Numerorum qui in sanctis scripturis occurrunt,Isidorus Hispalensis,CE 6
L3057,Origines seu Etymologiae,Isidorus Hispalensis,CE 6
L3058,Quaestiones in Veterum Testamentum,Isidorus Hispalensis,CE 6
L3059,Quaestiones de veteri et novo testamento,Isidorus Hispalensis,CE 6
L3060,Regula monachorum,Isidorus Hispalensis,CE 6
L3061,Regula monachorum II,Isidorus Hispalensis,CE 6
L3062,Sententiae,Isidorus Hispalensis,CE 6
L3063,Synonyma de lamentatione animae peccatricis,Isidorus Hispalensis,CE 6
L3064,carmina,Isidorus Hispalensis,CE 6
L3065,Epitaphium,Isidorus Hispalensis (Appendix),CE 7
L3066,de fabrica mundi,Isidorus Hispalensis (Ps),CE 7
L3067,De duplici martyrio,Isidorus Hispalensis (Ps),CE 7
L3068,Itinerarium Alexandri,Anonymous,CE 4
L3069,Genesis,Vetus Latina,
L3070,Exodus,Vetus Latina,
L3071,Leviticus,Vetus Latina,
L3072,Numeri,Vetus Latina,
L3073,Deuteronomium,Vetus Latina,
L3074,Iosue,Vetus Latina,
L3075,Iudices,Vetus Latina,
L3076,Ruth,Vetus Latina,
L3077,1 Samuelis/1 Regum,Vetus Latina,
L3078,2 Samuelis/2 Regum,Vetus Latina,
L3079,3 Regum,Vetus Latina,
L3080,4 Regum,Vetus Latina,
L3081,1 Paralipomenon,Vetus Latina,
L3082,2 Paralipomenon,Vetus Latina,
L3083,1 Esdrae,Vetus Latina,
L3084,Nehemiae/2 Esdrae,Vetus Latina,
L3085,Tobiae,Vetus Latina,
L3086,Judith,Vetus Latina,
L3087,Hester,Vetus Latina,
L3088,Job,Vetus Latina,
L3089,Psalmi,Vetus Latina,
L3090,Proverbia Salomonis,Vetus Latina,
L3091,Ecclesiastes,Vetus Latina,
L3092,Canticum Canticorum,Vetus Latina,
L3093,Sapientia,Vetus Latina,
L3094,Ecclesiasticus,Vetus Latina,
L3095,Isaias,Vetus Latina,
L3096,Jeremias,Vetus Latina,
L3097,Lamentationes,Vetus Latina,
L3098,Baruch,Vetus Latina,
L3099,Ezechiel,Vetus Latina,
L3100,Danielis,Vetus Latina,
L3101,Osee,Vetus Latina,
L3102,Ioel,Vetus Latina,
L3103,Amos,Vetus Latina,
L3104,Abdias,Vetus Latina,
L3105,Ionas,Vetus Latina,
L3106,Michaeas,Vetus Latina,
L3107,Nahum,Vetus Latina,
L3108,Habacuc,Vetus Latina,
L3109,Sophonias,Vetus Latina,
L3110,Aggaeus,Vetus Latina,
L3111,Zacharias,Vetus Latina,
L3112,Malachias,Vetus Latina,
L3113,1 Macchabaeorum,Vetus Latina,
L3114,2 Macchabaeorum,Vetus Latina,
L3115,Evangelium Matthaei,Vetus Latina,
L3116,Evangelium Marci,Vetus Latina,
L3117,Evangelium Lucae,Vetus Latina,
L3118,Evangelium Ioannis,Vetus Latina,
L3119,Actus Apostolorum,Vetus Latina,
L3120,Pauli epistula ad Romanos,Vetus Latina,
L3121,Pauli epistula ad Corinthios 1,Vetus Latina,
L3122,Pauli epistula ad Corinthios 2,Vetus Latina,
L3123,Pauli epistula ad Galatas,Vetus Latina,
L3124,Pauli epistula ad Ephesios,Vetus Latina,
L3125,Pauli epistula ad Philippinses,Vetus Latina,
L3126,Pauli epistula ad Colossenses,Vetus Latina,
L3127,Pauli epistula ad Thessalonicenses I,Vetus Latina,
L3128,Pauli epistula ad Thessalonicenses II,Vetus Latina,
L3129,Pauli epistula ad Timotheum I,Vetus Latina,
L3130,Pauli epistula ad Timotheum II,Vetus Latina,
L3131,Pauli epistula ad Titum,Vetus Latina,
L3132,Pauli epistula ad Philemonem,Vetus Latina,
L3133,Pauli epistula ad Hebraeos,Vetus Latina,
L3134,Epistula Iacobi,Vetus Latina,
L3135,Epistula Petri I,Vetus Latina,
L3136,Epistula Petri II,Vetus Latina,
L3137,Epistula Iohannis I,Vetus Latina,
L3138,Epistula Iohannis II,Vetus Latina,
L3139,Epistula Iohannis III,Vetus Latina,
L3140,Epistula Iudae,Vetus Latina,
L3141,Apocalypsis,Vetus Latina,
L3142,Itinerarium Antonini Augusti,,CE 4-5
L3143,Itinerarium Burdigalense,,CE 4-5
L3144,Itinerarium Gaditanum,,CE 4-5
L3145,Itinerarium Hierosolymitanumäó_x008f_,Itinerarium Hierosolymitanumäó_x008f_,
L3146,Itinerarium,Auctor Incertus,
L3147,,Iuba,CE 3
L3148,,Iuba II,BCE 1-CE 1
L3149,Oratio,Africanus Iulius,
L3150,Responsa,Iulius Aquila,CE 2
L3151,Historiae,Iulius Atherianus,
L3152,Opusculum,Iulius Exuperantius,CE 5
L3153,Monumenta genuina,Iulius I,CE 4
L3154,Appendix,Iulius I (Incertus),
L3155,Prodigiorum Liber,Iulius Obsequens,CE 4
L3156,Epitoma,Iulius Paris,CE 4
L3157,,Iulius Romanus,CE 3
L3158,De figuris sententiarum et elocutionis,Iulius Rufinianus,CE 4
L3159,De schematis dianoeas,Iulius Rufinianus (Ps.),
L3160,De schematis lexeos,Iulius Rufinianus (Ps.),
L3161,Praecepta Artis Rhetoricae,Iulius Seuerianus,CE 5
L3162,Fragmentum Historicum,Iulius Saturninus,
L3163,De Pedibus,Iulius Severus,
L3164,,Gaius Iulius Suavis,CE 1
L3165,Iulianus Toletanus Ars,Iulianus Toletanus,CE 7
L3166,carmina apologetica,Iulianus Toletanus,CE 7
L3167,epitaphia,Iulianus Toletanus,CE 7
L3168,Res Gestae Alexandri Macedonis,Iulius Valerius Alexander Polemius,CE 4
L3169,e Graecis conversa,Iulius Valerius Alexander Polemius,CE 4
L3170,Ars Rhetorica,Iulius Victor,
L3171,Vita Vergilii,Philargyrius Iunius,CE 4/5
L3172,Versio Latina Magonis,Decimus Iunius Silanus,BCE 2
L3173,De Partibus Divinae Legis,Iunilius Africanus,CE 6
L3174,Prologi in Pompeium Trogum,Iustinus,CE 3
L3175,Epistola,Iustinianus I Augustus,CE 6
L3176,Leges Selectae,Iustinianus I Augustus,CE 6
L3177,Novellae,Iustinianus I Augustus,CE 6
L3178,Adversus Originem,Iustinianus I Augustus,CE 6
L3179,Codex Iustinianus,Iustinianus I Augustus,CE 6
L3180,Digesta Iustiniani (Pandectae),Iustinianus I Augustus,CE 6
L3181,Corpus Iuris Civilis,Iustinianus I Augustus,CE 6
L3182,Institutiones Iustiniani,Iustinianus I Augustus,CE 6
L3183,Epistola ad Segium,Iustus Urgellensis,CE 6
L3184,Explicatio in Cantica Canticorum,Iustus Urgellensis,CE 6
L3185,Epitoma Historiarum Philippicarum,Marcus Iunianus Iustinus,CE 3
L3186,Saturae,Decimus Iunius Iuvenalis,CE 1-2
L3187,comoediarum fragmenta,Iuventius comicus,BCE 2
L3188,?,Iuventius Martialis,
L3189,In Genesin,Aquilinus Iuvencus (Incertus),CE 4
L3190,De Laudibus Domini,Aquilinus Iuvencus Incertus,CE 4
L3191,Triumphus Heroicus Christi,Iuvencus (Caius Vettius Aquilinus) (Ps),CE 4
L3192,De laudibus Domini,Iuvencus Ps.,
L3193,Carmen de Laudibus Domini,Iuvencus Ps.,
L3194,Anagnorizomene,Iuventius,
L3195,Incerta,Iuventius,
L3196,Contra Cn. Plancium de Sodaliciis,Iuventius Laterensis Marcus,BCE 1
L3197,Liber Jannes et Jambres,Liber Jannes et Jambres,
L3198,Ex Posterioribus Labeonis,Iavolenus Priscus,CE 1-2
L3199,Ad Plautium,Iavolenus Priscus,CE 1-2
L3200,Ex Cassio,Iavolenus Priscus,CE 1-2
L3201,Epistulae,Iavolenus Priscus,CE 1-2
L3202,Liber de transitu (Mariae),Liber de transitu (Mariae),
L3203,Liber Jubilaeorum,Liber Jubilaeorum,
L3204,Digesta,Lucius Octavius Cornelius Salvius Iulianus,CE 2
L3205,De Ambiguitatibus,Lucius Octavius Cornelius Salvius Iulianus,CE 2
L3206,Ad Ursenium Ferocem,Lucius Octavius Cornelius Salvius Iulianus,CE 2
L3207,Ex Minicio,Lucius Octavius Cornelius Salvius Iulianus,CE 2
L3208,Iurisprudentia fragmenta,Lucius Acilius,BCE 2
L3209,Epistularum fragmenta,Afranius Lucius,BCE 1
L3210,Auspiciorum Liber,Caesar Lucius Iulius,BCE 1
L3211,Contra Cn. Plancium de Sodaliciis,Cassius Longinus Lucius,BCE 1
L3212,De re publica Romana,Cotta Lucius Aurunculeius,BCE 1
L3213,Oratio,Lucius Novius,
L3214,Carmina,Lucius Aurelius Avianius Symmachus,CE 4
L3215,Arcadius Rufinus,Lucius Aurelius Avianius Symmachus,CE 4
L3216,Valerius Proculus,Lucius Aurelius Avianius Symmachus,CE 4
L3217,Anicius Iulianus,Lucius Aurelius Avianius Symmachus,CE 4
L3218,Petronius Probianus,Lucius Aurelius Avianius Symmachus,CE 4
L3219,Verinus,Lucius Aurelius Avianius Symmachus,CE 4
L3220,Iurisprudentia (De Iure Pontificio),Marcus Antistius Labeo,BCE 1
L3221,Epistulae,Marcus Antistius Labeo,BCE 1
L3222,Pithana,Marcus Antistius Labeo,BCE 1
L3223,Responsa,Marcus Antistius Labeo,BCE 1
L3224,Posteriorum a Iavoleno Epitomatorum,Marcus Antistius Labeo,BCE 1
L3225,Grammatica,Marcus Antistius Labeo,BCE 1
L3226,Latina Iliados,Attius Labeo,CE 1
L3227,Alexandrea,Decimus Laberius,BCE 1
L3228,Anna Peranna,Decimus Laberius,BCE 1
L3229,Aquae Caldae,Decimus Laberius,BCE 1
L3230,Aries,Decimus Laberius,BCE 1
L3231,Augur,Decimus Laberius,BCE 1
L3232,Aulularius,Decimus Laberius,BCE 1
L3233,Belonistria,Decimus Laberius,BCE 1
L3234,Cacomemnon,Decimus Laberius,BCE 1
L3235,Caeculi,Decimus Laberius,BCE 1
L3236,Cancer,Decimus Laberius,BCE 1
L3237,Carcer,Decimus Laberius,BCE 1
L3238,Catularius,Decimus Laberius,BCE 1
L3239,Centonarius,Decimus Laberius,BCE 1
L3240,Colax,Decimus Laberius,BCE 1
L3241,Colorator,Decimus Laberius,BCE 1
L3242,Compitalia,Decimus Laberius,BCE 1
L3243,Cophinus,Decimus Laberius,BCE 1
L3244,Cretensis,Decimus Laberius,BCE 1
L3245,Cytherea,Decimus Laberius,BCE 1
L3246,Ephebus,Decimus Laberius,BCE 1
L3247,Fullo,Decimus Laberius,BCE 1
L3248,Fullonicae,Decimus Laberius,BCE 1
L3249,Galli,Decimus Laberius,BCE 1
L3250,Gemelli,Decimus Laberius,BCE 1
L3251,Imago,Decimus Laberius,BCE 1
L3252,Lacus Avernus,Decimus Laberius,BCE 1
L3253,Late Loquens,Decimus Laberius,BCE 1
L3254,Natalis,Decimus Laberius,BCE 1
L3255,Necyomantia,Decimus Laberius,BCE 1
L3256,Nuptiae,Decimus Laberius,BCE 1
L3257,Parilicii,Decimus Laberius,BCE 1
L3258,Paupertas,Decimus Laberius,BCE 1
L3259,Piscator,Decimus Laberius,BCE 1
L3260,Restio,Decimus Laberius,BCE 1
L3261,Salinator,Decimus Laberius,BCE 1
L3262,Saturnalia,Decimus Laberius,BCE 1
L3263,Scylax,Decimus Laberius,BCE 1
L3264,Sedigitus,Decimus Laberius,BCE 1
L3265,Sorores,Decimus Laberius,BCE 1
L3266,Staminariae,Decimus Laberius,BCE 1
L3267,Stricturae,Decimus Laberius,BCE 1
L3268,Taurus,Decimus Laberius,BCE 1
L3269,Tusca,Decimus Laberius,BCE 1
L3270,Virgo,Decimus Laberius,BCE 1
L3271,Fragmenta ex incertis fabulis,Decimus Laberius,BCE 1
L3272,Oratio,Titus Labienus,BCE 1
L3273,?,Titus Labienus,BCE 1
L3274,In Statii Thebaida commentum,Lactantius Placidus,CE 4
L3275,de passione domini,ps.-Lucius Caecilius Firmianus Lactantius,
L3276,Phoenix,Lactantius (Incertus),
L3277,Liber de mortibus persecutorum,Lucius Caecilius Firmianus Lactantius,CE 3
L3278,e Graecis conuersa,Lucius Caecilius Firmianus Lactantius,CE 3
L3279,Divinarum institutionum / Divinae Institutiones,Lucius Caecilius Firmianus Lactantius,CE 3
L3280,Epitome Divinarum institutionum,Lucius Caecilius Firmianus Lactantius,CE 3
L3281,Fragmenta,Lucius Caecilius Firmianus Lactantius,CE 3
L3282,Liber de ira Dei,Lucius Caecilius Firmianus Lactantius,CE 3
L3283,Liber de opificio Dei,Lucius Caecilius Firmianus Lactantius,CE 3
L3284,Symposium,Lucius Caecilius Firmianus Lactantius,CE 3
L3285,Hodoeporicum,Lucius Caecilius Firmianus Lactantius,CE 3
L3286,Grammatica,Lucius Caecilius Firmianus Lactantius,CE 3
L3287,de ave Phoenice,Lucius Caecilius Firmianus Lactantius,CE 3
L3288,e Graecis conversa,Lucius Caecilius Firmianus Lactantius,CE 3
L3289,de passione domini,L. Caecilius Firmianus Lactantius (pseudo),
L3290,Orationes,Gaius Laelius Sapiens,BCE 2
L3291,De Vitiis Virtutibusque Poematorum,Quintus Laelius Archelaus,BCE 1
L3292,Iurisprudentia / Ad Quintus Mucius,Laelius Felix,CE 2
L3293,,Laelius Hermas,BCE 1
L3294,Erotopaegnia,Laevius,BCE 2-1
L3295,fragmentum dubium a Morel omissum,Laevius,BCE 2-1
L3296,carminum fragmenta,Laevius,BCE 2-1
L3297,Thesaurus,Luscius Lanuvinus,BCE 3-2
L3298,palliatae fragmentum,Luscius Lanuvinus,BCE 3-2
L3299,Compositiones,Scribonius Largus,CE 1
L3300,Laserpicarius,Laserpiciarius,
L3301,,Marcus Porcius Latro,CE 2
L3302,Laterculus Veronensis,Laterculus Veronensis,BCE 4-3
L3303,Lorica,Lathcen,
L3304,laudes Domini,anonymous,CE 4
L3305,Laudes Eunomiae,Laudes Eunomiae,
L3306,Epigramma in Ciceronis obitum 1,Tullius Laurea,BCE 1
L3307,Homiliae de Paenitentia,Laurentius Novariensis,CE 5
L3308,Homiliae de Eleemosyna,Laurentius Novariensis,CE 5
L3309,Fragmentum Lavantinum in Artes Donati,Fragmentum Lavantinum in Artes Donati,
L3310,De Verbis Sordidis,Publius Lavinius,CE 2
L3311,Regula,Leandrus Hispalensis,CE 6
L3312,Homilia in Laudem Ecclesiae,Leandrus Hispalensis,CE 6
L3313,Lectiones Propriae,Auctor Incertus,
L3314,Praeceptiones Aethelberti Regis,Leges Anglorum,CE 6-7
L3315,Leges Visigothorum / Liber Iudiciorum,Leges Visigothorum / Liber Iudiciorum,CE 5-7
L3316,Lex Theudi Regis de litium expensis,Leges Visigothorum / Liber Iudiciorum,CE 5-7
L3317,Fragmentum Leidense in Artes Donati,Fragmentum Leidense in Artes Donati,
L3318,carminis fragmentum,Gnaeus Cornelius Lentulus Gaetulicus,CE 1
L3319,In Senatu de causa agri campani,Gnaeus Cornelius Lentulus Marcellinus,BCE 1
L3320,In contione de Pompei nimia potentia,Gnaeus Cornelius Lentulus Marcellinus,BCE 1
L3321,Catinenses,Lentulus,
L3322,Epistola ad Childebertum,Leo Senonensis,CE 6
L3323,Epistola ad Demetriadem,Leo I Papa (Incertus),
L3324,Sermones Suppositii de Sanctis,Leo I Papa (Ps.),
L3325,Tractatus adversus errores Eutychetis et aliorum haereticorum,Leo I Papa (Ps.),
L3326,Epistula ad episcopos et presbyteros infra tertiam provinciam constitutos,Leo Bituricensis Victorius Eustochius Episcopi,CE 5
L3327,Epistola ad Flavianum,Leo I Magnus,CE 5
L3328,Epistolae,Leo I Magnus,CE 5
L3329,Epistola,Leo I Magnus,CE 5
L3330,De haeresi et historia Eutychiana,Leo I Magnus,CE 5
L3331,De Manichaeorum haeresi et historia,Leo I Magnus,CE 5
L3332,Sermo Primus,Leo I Magnus,CE 5
L3333,Sacramenti Romanae Ecclesiae,Leo I Magnus,CE 5
L3334,De Vocatione Omnium Gentium,Leo I Magnus,CE 5
L3335,Appendix Prima ad Secundam Partem,Leo I Magnus,CE 5
L3336,De Divini Verbi Incartione,Leo I Magnus,CE 5
L3337,De haeresi et historia Priscillianistarum,Leo I Magnus,CE 5
L3338,De haeresi Pelagiana,Leo I Magnus,CE 5
L3339,Sermo IV,Leo I Magnus,CE 5
L3340,De Exemplari Praecariae,Leodevaldus,
L3341,Vita S. Ioannis Eleemosynarii,Leontius Neapoleos & Anastasius bibliothecariu,CE 7
L3342,fragmentum,Marcus Aemilius Lepidus,BCE 2
L3343,Orationes,Marcus Aemilius Lepidus Porcina,BCE 2
L3344,Epistularum fragmenta,Marcus Aemilius Lepidus,BCE 2
L3345,Epistularum fragmenta,Marcus Aemilius Lepidus,BCE 2
L3346,Ad Quirites contra Sullae dominationem,Marcus Aemilius Lepidus,BCE 2
L3347,Libellus emendationis,Leporius Monachus,CE 5
L3348,Lex Barbara Burgundionum / Lex Gundobada,Lex Barbara Burgundionum / Lex Gundobada,CE 6
L3349,Lex Duodecim Tabularum / Duodecim Tabulae,Lex Duodecim Tabularum,CE 6
L3350,Liber de Praenominibus,Anonymous,
L3351,Libellus de nativitate sanctae Mariae,Libellus de nativitate sanctae Mariae,
L3352,Epistola ad Luciferum,Liberius,CE 4
